,Search,Tweet_Date,Original_Tweet
892,Bolsonaro,2022-04-17,@Dantinhas Fora Arthur e fora Bolsonaro 🤧
893,Bolsonaro,2022-04-17,Patria amada brasil bolsonaro 2022 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/CjbqxjYJwC
894,Bolsonaro,2022-04-17,Se Você Vai Votar BOLSONARO 2️⃣2️⃣ 🇧🇷 Comente Com A Bandeira 🇧🇷 #BolsonaroReeleitoVote22 https://t.co/OfHrbWDww4
895,Bolsonaro,2022-04-17,"@Gardenalpequen3 @BlogdoNoblat Eu só conheço esse cara porque ele não esquece o Bolsonaro, agora nunca precisei desse aí pra saber que é o Bolsonaro"
896,Bolsonaro,2022-04-17,"@verdeclaroo @GugaNoblat Bolsonaro não foi a debates e ganhou em 2018, ué
Que não fuja esse ano"
897,Bolsonaro,2022-04-17,"@Biakicis @jairbolsonaro Na minha família somos 6 irmãos. Todos tem filhos e até netos. Todos votam em Bolsonaro, menos 1, que é professor."
898,Bolsonaro,2022-04-17,"@OrtegaPenuela Eu fico impressionada em cm essa mulher conseguiu um cargo público de tamanha importância!!  Onde os brasileiros estavam cm a cabeça qnd elegeram essa corja q hj está no poder público!Aí alguns tem raiva de Bolsonaro! Moço se n fosse ele, cm certeza nós ainda estaríamos na bolha!"
899,Bolsonaro,2022-04-17,"@gata_bolsonaro @EmanuelMuller66 @pauloeneas vc com esse figurino de profissional  e com esse nível de "" argumentação "" é q é séria."
900,Bolsonaro,2022-04-17,@bolsonaro_20_22 #vidasmasculinasimportam 😭😭😭😭
901,Bolsonaro,2022-04-17,@xcecinha @trenorei bolsonaro🇧🇷
902,Bolsonaro,2022-04-17,@PATRlOTAS Bolsonaro fez a Anitta descobrir o verde amarelo. O sujeito é mito mesmo.
903,Bolsonaro,2022-04-17,@OrtegaPenuela Uma pessoa em fim de carreira...não sabe mais como se portar! O fracasso faz isso com as pessoas!Tentam transferir suas frustrações para quem está em evidência! É Bolsonaro até 2026!!!
904,Bolsonaro,2022-04-17,"ABSURDAMENTE FECHADOS BLINDADOS COM BOLSONARO PRESIDENTE DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL! VITÓRIA CERTA!
BOLSONARO O LÍDER!
O AMOR VENCE SEMPRE!
22PARA 2022ATE2026! https://t.co/9vm183WO1G"
905,Bolsonaro,2022-04-17,@DepEduardoCunha Oq Bolsonaro não fez nada pro Brasil pelo menos no pt nós podíamos comprar as coisas
906,Bolsonaro,2022-04-17,@emanoelly_ana kkkkkkkkkkkkk bolsonaro 2022 👉🏻👉🏻
907,Bolsonaro,2022-04-17,"@PullmanPatriota @CaminhaMarc Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
908,Bolsonaro,2022-04-17,Bolsonaro e Forças Armadas: Último aviso para quem está fora das quatro ... https://t.co/v1djqYFxhA via @YouTube
909,Bolsonaro,2022-04-17,"Culpa dos 14 anos de PT que quebrou o país, Lula roubou demais o Brasil, estamos virando uma Venezuela e uma Cuba mesmo, os comunistas quebraram o Brasil 

Bolsonaro não consegue governar em paz, mas tá fazendo um bom trabalho, a economia tá melhorando………

ELES DIZEM https://t.co/KcUmwvJRhp"
910,Bolsonaro,2022-04-17,@MarcioPochmann https://t.co/dc3rt1khgn
911,Bolsonaro,2022-04-17,"@ClimaInfoNews @MPF_PGR @policiafederal Imaginar o desespero de um povo, que chega a pedir ajuda a Policia FEDERAL ?!?!  Comandada pelo ser ignóbil do Bolsonaro, o homem com o MAIOR discurso de extermínio da cultura e do povo indígena."
912,Bolsonaro,2022-04-17,@oAndreco Jair Messias Bolsonaro
913,Bolsonaro,2022-04-17,"O cabra me excluiu do Facebook dele por causa dos meus posts sobre o Bolsonaro, e agora fica me mandando mensagem no bate papo ...eu mereço mesmo"
914,Bolsonaro,2022-04-17,@Cara_Da_Batata eh bolsonaro ou nao eh
915,Bolsonaro,2022-04-17,odeio tanto esse velhote feio decrépito do bolsonaro
916,Bolsonaro,2022-04-17,"@AndreHenning Muda Brasil
Muda Brasil
Muda de verdade
Bolsonaro com amor e com coragem (Bolsonaro)
🤣🤣🤣🤣"
917,Bolsonaro,2022-04-17,@o_antagonista Bolsonaro reeleito no primeiro turno
918,Bolsonaro,2022-04-17,"@joseambrosioMAO @YMCBahia Olha, que o governo do Bolsonaro é esquisito e fraco eu concordo. Mas não acredito que ele teria tal atitude, carregar nas costas possíveis mortes, só para ter uma vantagem em determinado assunto?! Não faz sentido."
919,Bolsonaro,2022-04-17,Annita bloqueó a Bolsonaro en Twitter tras comentarios irónicos sobre su presentación en Coachella https://t.co/PNYJaGsZ8h https://t.co/C3oseagaGE
920,Bolsonaro,2022-04-17,@Metropoles Jente  me perdoa  eu tô agora   aqui  tomando um chopp  tocado  um  violão  gravando  um  vídeo  pro  o  gritando fora Bolsonaro
921,Bolsonaro,2022-04-17,"@tocomleonardo @Anitta @jairbolsonaro Do Bolsonaro?
Que eu saiba e do Brasil 🇧🇷
E que país vc vive?"
922,Bolsonaro,2022-04-17,"@brasil247 Sm ofender os burros,  mas esse já slogan do Presidente Bolsonaro Reeleito no primeiro turno 🇧🇷😎"
923,Bolsonaro,2022-04-17,"Até dia 4 de maio você pode regularizar seu título. Quem fizer 16 anos até o dia da eleição pode fazer título.
Leve seus parentes menores e filhos de amigos fazerem títulos. 
A esquerda faz isso. Não vamos baixar a guarda.
Bolsonaro  pelo Brasil!"
924,Bolsonaro,2022-04-17,"@RenanPeixoto_ @miriamleitao Só o bom jornalismo pode trazer as eleições para o campo das ideias. Bolsonaro remexeu o fundo do poço, onde a barbárie da ditadura estava assentada. A ex-querda está acabando com a esquerda e o pensamento liberal-progressista. Socorro!"
925,Bolsonaro,2022-04-17,"@CarlosBolsonaro Carlos, tem um publico que termina faculdade de DIREITO e não consegue passar no dificilissimo concurso para poder exercer a profissão. Não é pequeno esse público, avalia Bolsonaro incluir como meta para reeleição,  derrubar esse exame."
926,Bolsonaro,2022-04-17,"@raq_qq @VEJA @casado_oficial Bolsonaro não consegue responder nem de o de vem os 89 mil da conta da mulher, vai ter condição de discutir com Anitta??? Ela está certa. Quem gosta de nazista é o inverno russo."
927,Bolsonaro,2022-04-17,GNT VCS JÁ VIRAM O STORY DO BOLSONARO??????
928,Bolsonaro,2022-04-17,"Acorda Brasil, Acorda Brasil, Bolsonaro Presidente até 2026, Brasil Acima de Tudo, Deus Acima de Todos 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/2hXtV8NJSC"
929,Bolsonaro,2022-04-17,@Juh_Arruda35 Bolsonaro e seus apoiadores
930,Bolsonaro,2022-04-17,"@jairbolsonaro FELIZ PÁSCOA PRESIDENTE BOLSONARO! INFELIZMENTE NÃO PUDEMOS TER PÁSCOA, POIS O SENHOR ESQUECEU DOS MILITARES REFOMADOS POR INVALIDEZ E ESTAMOS PASSANDO MUITAS DIFICULDADES! MÁS FIQUE TRANQUILO! CONTINUAMOS A CONFIAR QUE O SENHOR SE LEMBRARÁ DE NÓS ! BRASIL!!!🇧🇷🇧🇷🇧🇷🇧🇷"
931,Bolsonaro,2022-04-17,Se Você Vai Votar BOLSONARO 2️⃣2️⃣ 🇧🇷 Comente Com A Bandeira 🇧🇷 #BolsonaroReeleitoVote22 https://t.co/JgHbKuHCIC
932,Bolsonaro,2022-04-17,@okgdo Sabia que ela era Bolsonaro
933,Bolsonaro,2022-04-17,"@JDCensurada @angelagandini1 @MiBolsonaro Eu tb prefiro a discrição, acho a Michele Bolsonaro muito elegante (nas roupas e no seu jeito de ser) mas há mulheres que se sentem bem andando c/ roupas curtas ou coladas (de academia) e tudo bem se se sentem bem assim! Só não vale reclamar de assédio de ""macho alfa escroto""😄!"
934,Bolsonaro,2022-04-17,"Se você apoia o Bolsonaro,você automaticamente apoia a ditadura e a tortura,desrespeita a democracia e quem morreu ou foi torturado na luta contra o torpe e sanguinário golpe militar. https://t.co/BMiTCQUAz0"
935,Bolsonaro,2022-04-17,"@juliette Te amoool Ju

Fora jessi

E fora Bolsonaro"
936,Bolsonaro,2022-04-17,Bolsonaro está usando sua imagem junto ao povo para deixar claro seu favoritismo...põe o Lula na rua ...se o Lula for eleito creio em uma guerra civil https://t.co/Uqu5qaExVI
937,Bolsonaro,2022-04-17,URGENTE BOLSONARO PREPARA O BRASIL PARA SER MAIOR NAÇÃO DO PLANETA MINIS... https://t.co/fzmiY0mmbg via @YouTube
938,Bolsonaro,2022-04-17,@jairbolsonaro Orgulho do nosso presidente Bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
939,Bolsonaro,2022-04-17,"NÃO AGUENTOU...
Resposta irônica de Bolsonaro ao ataque de Anita causa surto de ódio na ""cantora"", que por vingança bloqueia o Presidente no Twitter https://t.co/JrssmXl5DH"
940,Bolsonaro,2022-04-17,@iamruyevans Kakakaka um ódio plausível. Odeio o Bolsonaro olha aí
941,Bolsonaro,2022-04-17,"@RogerioMorgado @BolsonaroSP @elonmusk A impressão que se tem, pelos fatos ocorridos em público até agora, é que o STF dará, sim, um golpe de Estado para impedir um segundo mandato de Bolsonaro https://t.co/mM7sxDQKYY"
942,Bolsonaro,2022-04-17,"@NiltonGzCardoso Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
943,Bolsonaro,2022-04-17,"@AndreiaFerraz12 @Amandavettorazz Eu lembro, o Rodrigo Maia que Bolsonaro apoiou, vc lembra?"
944,Bolsonaro,2022-04-17,@Pajaritoverde8 😂😂😂 um político honesto. Bolsonaro tbm falava isso.
945,Bolsonaro,2022-04-17,"@juliette Fora Bolsonaro

Isso mesmo 

Amigos 🌵🌵🌵🌵🌵 vamos ajudar 

Fora jessi
Fora jessi

Fora jessi

Fora jessi

Fora Bolsonaro

Fora jessi

Foca no Gshow:
https://t.co/6egg2rQERT

#ForaJessi 

Vai Corinthians

Arthur campeão"
946,Bolsonaro,2022-04-17,"@Oretornorezende Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
947,Bolsonaro,2022-04-17,"@horaciohudson Se a coisa seguir como está eles vão escantear as FFAA e aplicarem a fraude , o povo não manda nada . Se concluída a fraude com a omissão das FFAA , ou o Bolsonaro aceita ou vai preso por ato anti democrático . Eu espero que nada disso aconteça mas não duvido ."
948,Bolsonaro,2022-04-17,@BlogdoNoblat Vocês são os maiores cabos eleitorais de Jair Bolsonaro
949,Bolsonaro,2022-04-17,@folha Só Bolsonaro aparecer melhor nas pesquisas a confiança volta
950,Bolsonaro,2022-04-17,aqui em casa da uma briga entre Ciro vs Lula meu deus família paz não votando no Bolsonaro já tá bom
951,Bolsonaro,2022-04-17,"@bolsonaro_20_22 Mas eu acho ela top dms, gente boa, carinhosa e simpática pra krlh"
952,Bolsonaro,2022-04-17,BOLSONARO REPRESENTA O CAOS E VERGONHA AO POVO BRASILEIRO!! https://t.co/n9x3W4pnpA via @YouTube
953,Bolsonaro,2022-04-17,Graças ao Bolsonaro e ajuda do auxílio emergência https://t.co/TZRUDIDaYI
954,Bolsonaro,2022-04-17,"@Punknews4 @brasil247 Me fala 3 projetos maravilhosos do bolsonaro! Nivel Sisu, Plano Real e Bolsa Familia."
955,Bolsonaro,2022-04-17,"@catia_potulski Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
956,Bolsonaro,2022-04-17,"@AdemirMachado20 @BlogdoNoblat O mito. 
O Bolsonaro."
957,Bolsonaro,2022-04-17,@Dessler_ @AidafotoEsse @DanielFmg01 @folha Kkk O Bolsonaro sendo xingado por toda a torcida santista : https://t.co/vbjQBIZeSx
958,Bolsonaro,2022-04-17,"@GugaNoblat Chega de falar de Anita,tantos artistas de mais qualidade pra falar, Anita é só marketing que nem o Bolsonaro de 2018."
959,Bolsonaro,2022-04-17,"@amandamoraes500 @zfabrogmailcom Acho que eles estão com mais raiva por causa do imenso apoio ao Presidente Bolsonaro por mais que eles façam fofocas...
E espumando mais devido ao sucesso da motociata, e ainda por cima com Tarcísio,  Salles com a meia do Mito por cima da calça...😂😂😂
https://t.co/Cma1cuWIyP"
960,Bolsonaro,2022-04-17,"Se uma pessoa fala que quem gosta do Bolsonaro é igual quem gosta do Lula, desconfie de sua índole e inteligência."
961,Bolsonaro,2022-04-17,@rodlinsCRF @MiltonACN @JornalOGlobo Foi isso mesmo. Não teve nada de fome. Se fosse assim teríamos saques aos montes no Rio de Janeiro durante todo o período da Pandemia. Houve momentos piores principalmente no início do Lockdown. Não sou bolsonarista. Não é defesa do Bolsonaro. Somente quero ética jornalística.
962,Bolsonaro,2022-04-17,@UOL Entendem pq precisamos de Bolsonaro https://t.co/d7n0870RKc
963,Bolsonaro,2022-04-17,"@EltonSrs Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
964,Bolsonaro,2022-04-17,"@Biakicis @jairbolsonaro Na minha família, absolutamente todos apoiam Bolsonaro."
965,Bolsonaro,2022-04-17,"2018 a Gleici foi a campeã do BBB18 e o Bolsonaro foi o presidente
2022 provavelmente o Arthur será o campeão do #BBB22 e o Lula vai ser o presidente do Brasil

Obs.: Gleici é de esquerda e o Arthur é bolsominion https://t.co/yD99zRbxaw"
966,Bolsonaro,2022-04-17,"Sou tipo de pessoa que não quero ser vc, se do Bolsonaro vc for um eleitor https://t.co/Bb5ADtBxCa"
967,Bolsonaro,2022-04-17,"@Natan65784221 @CarlosBolsonaro Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
968,Bolsonaro,2022-04-17,@Biakicis @jairbolsonaro Bolsonaro é vaiado e xingado por torcedores do Santos na Vila Belmiro https://t.co/8WaYTSZdK2
969,Bolsonaro,2022-04-17,@Marcos33141466 @KriskaCarvalho Mais explícito que mostraram na internet impossível!! Então Bolsonaro tá arregaçado porque ele tem remediado todos! Kkkkk
970,Bolsonaro,2022-04-17,"@hennattogomes kkkkkkkkk mano vai ser engraçado eles procurando motivos, fraudes, país que vai eleger o Bolsonaro e os crl, tipo no paredão da lina só que pior"
971,Bolsonaro,2022-04-17,FECHADÍSSIMO COM BOLSONARO PRESIDENTE DO BRASIL 🙏🇧🇷2022🇧🇷🙏 https://t.co/SHgnTl2Qrm
972,Bolsonaro,2022-04-17,"@ZellFlorizel Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
973,Bolsonaro,2022-04-17,@ocolunista_ Isso não foi bolsonaro  foi um estado que não  tem governo muito menos respeito ! Pensa nisso
974,Bolsonaro,2022-04-17,"@gleisi @Anitta Se Bolsonaro continuar asssim, desviar dinheiro da Petrobras e todas as outras estatais, mentir, fraudar, enganar e ser dissimulado, vai estar apto a assumir a presidencia do pt logo logo."
975,Bolsonaro,2022-04-17,"@IanOlvr @_pedroa72 @Nagatche @Yuri_arthurf @insta_acabar Assim como o lula claramente seria a favor de uma ""revolução socialista"" por aqui, só que ambos são doentes descolados da realidade e com sonhos utópicos impossíveis de serem realizados...
Tente diferenciar Bolsonaro e Lula por outras coisas pq por apreço a ditaduras, são uguais"
976,Bolsonaro,2022-04-17,"@pmarcelo1972 Sim , Eduardo Bolsonaro"
977,Bolsonaro,2022-04-17,@Dessler_ @AidafotoEsse @DanielFmg01 @folha O Bolsonaro sendo xingado por toda a torcida santista : https://t.co/vbjQBIZeSx
978,Bolsonaro,2022-04-17,Queria tanto encontrar você Adriana Menezes..... vestida com uma camiseta do Bolsonaro. https://t.co/RW02eU7QDz
979,Bolsonaro,2022-04-17,"@Biakicis @jairbolsonaro SC é Bolsonaro, partido das trambique é RUA!"
980,Bolsonaro,2022-04-17,@UOL Até vc Anita a mulher de tatuagem no coool apoio Bolsonaro 🇧🇷🇧🇷 https://t.co/eIl9AxNVUL
981,Bolsonaro,2022-04-17,"@LeonardoBoff Vocês vão reeleger Bolsonaro, depois não adianta chorar e xingar"
982,Bolsonaro,2022-04-17,"@VictorBrazil55 @Anitta Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
983,Bolsonaro,2022-04-17,"@J_LIVRES Bolsonaro será reeleito.
#BolsonaroReeleito2022"
984,Bolsonaro,2022-04-17,Ouvir a minha mãe falando que não vai votar no bolsonaro FEZ O FIM DO MEU DIA
985,Bolsonaro,2022-04-17,"@Dessler_ @AidafotoEsse @DanielFmg01 @folha E isto, a Globo mostra? O Bolsonaro sendo xingado por toda a torcida santista : https://t.co/vbjQBIZeSx"
986,Bolsonaro,2022-04-17,@UOL Tem mesmo que bloquear animais deste genero com Bolsonaro
987,Bolsonaro,2022-04-17,https://t.co/Nq4tKGpHoc
988,Bolsonaro,2022-04-17,"@SamPancher Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
989,Bolsonaro,2022-04-17,@Brunobam O Clâ Bolsonaro deve ter se rasgado todo quando viram ela entrar com as cores do Brasil e um cenário de favela.
990,Bolsonaro,2022-04-17,"@_gabisoul @folha Melhor aprender lidar com a democracia e respeitar as escolhas da maioria, ainda que sejam trágicas como a eleição (e a gestão) de Bolsonaro."
991,Bolsonaro,2022-04-17,"@tonyfloripa02 Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
992,Bolsonaro,2022-04-17,"@JDonatoNeto Obstrução ainda não achei, mas corrupção tem: https://t.co/ToQr8HJY8k 
Agora aqui tem obstrução: https://t.co/N2MsoEhNkF https://t.co/tVyv00IvW3"
993,Bolsonaro,2022-04-17,Gleisi Hoffmann detona Bolsonaro e defende Anitta: “Safado” - https://t.co/Nq4tKGpHoc @a_postagem
994,Bolsonaro,2022-04-17,2022 e ainda tem gay que defende Bolsonaro?
995,Bolsonaro,2022-04-17,"eu vou odiar bolsonaro até o fim do mundo, até quando nao existir mais vida nenhuma, pode passar um milhão de reencarnações. home imundo"
996,Bolsonaro,2022-04-17,"@RgoPatriota Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
997,Bolsonaro,2022-04-17,@cabogilberto Bolsonaro e Bruno Roberto juntos
998,Bolsonaro,2022-04-17,"@UmNovoToninho @jairbolsonaro Todos os meus familiares estão fechados com o presidente Jair Messias Bolsonaro.
#BolsonaroReeleitoPresidente
#BolsonaroReeleitoNoPrimeiroTurno"
999,Bolsonaro,2022-04-17,"@AndreHenning Arrebentando os tímpanos, né? E Bolsonaro é um baita corrupto, igual a todos que o antecederam."
